setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L1c,sma9_close_max12,full,264,0.6742424242424242,0.0003493137366410025,0.0004979961379500963,-0.0013061179455146732,-0.0023570162171941632,-0.020099789784918443,0.09221882647322466,0.0010201892957640846,-0.0008806554975427372,6.193181818181818,0.3409090909090909,0.1553030303030303,sma9_close:83.7%;eod:11.0%;time:5.3%
L1c,sma9_close_max12,H1,129,0.7441860465116279,0.00046811309048347985,0.0006436987457307808,-0.0009944174137213931,-0.004099472292598904,-0.020099789784918443,0.0603865886723689,0.001322509526058946,-0.0011786939323321644,6.1937984496124034,0.4263565891472868,0.24031007751937986,sma9_close:85.3%;eod:7.8%;time:7.0%
L1c,sma9_close_max12,H2,135,0.6074074074074074,0.00023579435408041302,0.00021760984922725157,-0.0013480126751824306,-0.0017540068604494086,-0.005907521161215845,0.031832237800855756,0.0007485740459312051,-0.000716408955317438,6.192592592592592,0.25925925925925924,0.07407407407407407,sma9_close:82.2%;eod:14.1%;time:3.7%
L1c,bbmid_close_max12,full,259,0.6872586872586872,0.00044770784276693847,0.0005039125330619232,-0.002230426434094812,-0.0037807177983783745,-0.020099789784918443,0.11595633127663707,0.001340272498730366,-0.000997536053122694,8.478764478764479,0.4517374517374517,0.26640926640926643,bb_mid_close:51.0%;time:34.0%;eod:15.1%
L1c,bbmid_close_max12,H1,127,0.7086614173228346,0.0007180447690239044,0.0008854600663654733,-0.002411575716350045,-0.006298273291921851,-0.020099789784918443,0.09119168566603586,0.0018764829231414648,-0.0013080082688029515,8.5748031496063,0.5511811023622047,0.3700787401574803,bb_mid_close:53.5%;time:33.9%;eod:12.6%
L1c,bbmid_close_max12,H2,132,0.6666666666666666,0.00018761095159546372,0.00037344394245986123,-0.001988381825746976,-0.0033784219470125772,-0.005907521161215845,0.02476464561060121,0.0010635589769258935,-0.0007734035718721111,8.386363636363637,0.3560606060606061,0.16666666666666666,bb_mid_close:48.5%;time:34.1%;eod:17.4%
L1c,vwap_close_max12,full,302,0.6192052980132451,0.0003029666719980185,0.0001982340263066984,-0.0009580173062285868,-0.0023004022579917183,-0.020099789784918443,0.09149593494340158,0.0007354159653523151,-0.0006437949727290393,5.228476821192053,0.2980132450331126,0.16556291390728478,vwap_close:74.8%;time:16.9%;eod:8.3%
L1c,vwap_close_max12,H1,145,0.6344827586206897,0.0004095330228604475,0.0002624342174493144,-0.0010524611608843993,-0.0028648464173499865,-0.020099789784918443,0.059382288314764886,0.0010069412539386313,-0.0008598571303979341,5.758620689655173,0.4,0.25517241379310346,vwap_close:70.3%;time:22.1%;eod:7.6%
L1c,vwap_close_max12,H2,157,0.6050955414012739,0.00020454551992762226,0.00014262949838839134,-0.0008505268609833915,-0.0016283377912899462,-0.005907521161215845,0.032113646628636694,0.0005057892663051788,-0.0005827689272794867,4.738853503184713,0.20382165605095542,0.08280254777070063,vwap_close:79.0%;time:12.1%;eod:8.9%
L1c,target15_max12,full,272,0.7426470588235294,0.0004123956750707432,0.0013497749999999975,-0.0015594804703049526,-0.002678516659528346,-0.008071042555550578,0.11217162361924216,0.0015887201241864268,-0.0009207701446775074,6.863970588235294,0.5625,0.1323529411764706,target_15bp:56.2%;time:31.6%;eod:12.1%
L1c,target15_max12,H1,140,0.8,0.0006222733942054557,0.0013497749999999975,-0.0010724357046351773,-0.002078616986699172,-0.008071042555550578,0.0871182751887638,0.0017250089551167358,-0.0011147523292260875,5.864285714285714,0.6928571428571428,0.2,target_15bp:69.3%;time:21.4%;eod:9.3%
L1c,target15_max12,H2,132,0.6818181818181818,0.00018979809417029054,0.0007782662620947622,-0.0017599623252384288,-0.002999261338955777,-0.005907521161215845,0.02505334843047835,0.0012692795714782656,-0.0007239453223808479,7.924242424242424,0.42424242424242425,0.06060606060606061,time:42.4%;target_15bp:42.4%;eod:15.2%
L1c,target25_max12,full,264,0.6856060606060606,0.0005292012415169127,0.0008634658420966224,-0.0018103948194012065,-0.0034657634525034784,-0.012244162371628287,0.13970912776046496,0.0017698452843570855,-0.0009790244533036674,8.31439393939394,0.5568181818181818,0.3712121212121212,time:45.1%;target_25bp:37.1%;eod:17.8%
L1c,target25_max12,H1,133,0.7368421052631579,0.0007909944585436831,0.002349624999999911,-0.0017437612276198107,-0.003724198165041859,-0.012244162371628287,0.10520226298630986,0.0025738385679701103,-0.0011786939323321644,7.466165413533835,0.6842105263157895,0.518796992481203,target_25bp:51.9%;time:34.6%;eod:13.5%
L1c,target25_max12,H2,131,0.6335877862595419,0.0002634111814821,0.00047825077694718665,-0.002007384630990372,-0.003024797831172099,-0.005907521161215845,0.0345068647741551,0.001257733247277626,-0.0008126530899282836,9.17557251908397,0.42748091603053434,0.22137404580152673,time:55.7%;eod:22.1%;target_25bp:22.1%
L1c,target15_or_sma9_max12,full,279,0.7132616487455197,0.0003268118897334672,0.0006141900523073396,-0.0010304440291988737,-0.0016786206013010285,-0.008071042555550578,0.09118051723563736,0.00109780897968359,-0.0008598571303979341,5.07168458781362,0.3655913978494624,0.0967741935483871,sma9_close:51.3%;target_15bp:35.1%;eod:9.3%;time:4.3%
L1c,target15_or_sma9_max12,H1,143,0.8041958041958042,0.0005150243625839468,0.0009321201418526215,-0.0007374174739050331,-0.0014909851164716435,-0.008071042555550578,0.0736484838495044,0.0014073279890420842,-0.0010257585449775508,4.538461538461538,0.46853146853146854,0.15384615384615385,target_15bp:45.5%;sma9_close:43.4%;eod:6.3%;time:4.9%
L1c,target15_or_sma9_max12,H2,136,0.6176470588235294,0.00012891201019215413,0.0002683959703924099,-0.001342904472369455,-0.0017391745102379452,-0.005907521161215845,0.01753203338613296,0.0007598358095647351,-0.0006986960127791098,5.632352941176471,0.25735294117647056,0.03676470588235294,sma9_close:59.6%;target_15bp:24.3%;eod:12.5%;time:3.7%
L1c,resignal_extend5_cap24,full,263,0.5893536121673004,0.000399632594980911,0.0002646813966764583,-0.0016445108707285657,-0.002801338087623917,-0.016917081671418477,0.10510337247997958,0.0011631463535628495,-0.0009191298837748496,6.228136882129277,0.3916349809885932,0.22813688212927757,resignal_time:52.1%;time:32.3%;eod:15.6%
