symbol,sample,setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
SPY,recent_60d,L2_first,bbmid_close_max12,H2,12,0.75,0.0018087951455237,0.000884137224831,-0.0007227162225499,-0.0010267982723431,-0.0013401418931937,0.0217055417462852,0.0012027664586264,-0.000897081358239,8.583333333333334,0.4166666666666667,0.25,bb_mid_close:66.7%;time:25.0%;eod:8.3%
SPY,recent_60d,L2_first,vwap_close_max12,full,24,0.5416666666666666,0.000570541907971,0.0001175086546499,-0.0004244670385094,-0.0004794223895006,-0.0005086972830664,0.0136930057913059,0.0005381415758809,-0.0005859637690136,3.458333333333333,0.1666666666666666,0.0416666666666666,vwap_close:87.5%;eod:8.3%;time:4.2%
SPY,recent_60d,L2_first,vwap_close_max12,H1,12,0.6666666666666666,0.0002308631133988,0.0001909583358976,-0.0004315999711705,-0.0004759930204003,-0.0005086972830664,0.0027703573607867,0.0005080446320269,-0.0005859637690136,3.4166666666666665,0.0833333333333333,0.0,vwap_close:75.0%;eod:16.7%;time:8.3%
SPY,recent_60d,L2_first,vwap_close_max12,H2,12,0.4166666666666667,0.0009102207025432,-4.32199070399264e-06,-0.0003652671651861,-0.0004198086470415,-0.0004847495781225,0.0109226484305191,0.0005381415758809,-0.0006275693329278,3.5,0.25,0.0833333333333333,vwap_close:100.0%
SPY,recent_60d,L2_first,target15_max12,full,24,0.75,0.0006096162712026,0.0013497749999999,-0.0005036169477968,-0.0012154252016746,-0.003436063308666,0.0146307905088641,0.0015728660680034,-0.0007445400698173,7.125,0.5833333333333334,0.0416666666666666,target_15bp:58.3%;time:25.0%;eod:16.7%
SPY,recent_60d,L2_first,target15_max12,H1,12,0.75,0.0004458955673538,0.0013497749999999,-0.0004823005965346,-0.0018260119945862,-0.003436063308666,0.0053507468082464,0.0015728660680034,-0.0007445400698173,7.083333333333333,0.5833333333333334,0.0,target_15bp:58.3%;time:25.0%;eod:16.7%
SPY,recent_60d,L2_first,target15_max12,H2,12,0.75,0.0007733369750514,0.0013497749999999,-0.0004719191744729,-0.0008735334096294,-0.0013401418931937,0.0092800437006177,0.0015727310133399,-0.0007217687356002,7.166666666666667,0.5833333333333334,0.0833333333333333,target_15bp:58.3%;time:25.0%;eod:16.7%
SPY,recent_60d,L2_first,target25_max12,full,24,0.7083333333333334,0.0007119128229029,0.0008969965738697,-0.0006919075381638,-0.0012546845420526,-0.003436063308666,0.01708590774967,0.0017869154869248,-0.00076760869933,9.333333333333334,0.5833333333333334,0.2083333333333333,time:62.5%;target_25bp:20.8%;eod:16.7%
SPY,recent_60d,L2_first,target25_max12,H1,12,0.75,0.0005155270500489,0.0007290778186336,-0.0004823005965346,-0.0018260119945862,-0.003436063308666,0.0061863246005878,0.0018391661639443,-0.0007445400698173,9.666666666666666,0.5833333333333334,0.0833333333333333,time:75.0%;eod:16.7%;target_25bp:8.3%
SPY,recent_60d,L2_first,target25_max12,H2,12,0.6666666666666666,0.0009082985957568,0.0011761713120067,-0.0007425598802446,-0.0010267982723431,-0.0013401418931937,0.0108995831490821,0.0016433330229114,-0.000897081358239,9.0,0.5833333333333334,0.3333333333333333,time:50.0%;target_25bp:33.3%;eod:16.7%
SPY,recent_60d,L2_first,target15_or_sma9_max12,full,24,0.75,0.0004626511271987,0.0004539708198827,-0.0004295072234709,-0.0006082103904369,-0.0013401418931937,0.0111036270527709,0.0008091070514554,-0.0007445400698173,4.958333333333333,0.2083333333333333,0.0,sma9_close:66.7%;target_15bp:20.8%;eod:12.5%
SPY,recent_60d,L2_first,target15_or_sma9_max12,H1,12,0.6666666666666666,0.0004359151637765,0.0005891304385409,-0.0004823005965346,-0.0005613806928508,-0.0006257715270316,0.0052309819653183,0.0009402883155246,-0.0007445400698173,5.0,0.0833333333333333,0.0,sma9_close:75.0%;eod:16.7%;target_15bp:8.3%
SPY,recent_60d,L2_first,target15_or_sma9_max12,H2,12,0.8333333333333334,0.000489387090621,0.0003653422591501,-0.0001373905508079,-0.0006953119718445,-0.0013401418931937,0.0058726450874525,0.0007392567073526,-0.0007217687356002,4.916666666666667,0.3333333333333333,0.0,sma9_close:58.3%;target_15bp:33.3%;eod:8.3%
