setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L2h,resignal_target15_or_sma9_cap24,H1,13,0.6923076923076923,0.00038821495751064126,0.0006798009257118487,-0.0007639860916902163,-0.0013260833204628896,-0.0021176101944251347,0.005046794447638336,0.0013955691325810982,-0.000705462681063862,3.230769230769231,0.38461538461538464,0.0,target_15bp:38.5%;resignal_time:23.1%;eod:23.1%;sma9_close:15.4%
L2h,resignal_target15_or_sma9_cap24,H2,10,0.6,0.00024941311883928117,0.00037971957702453984,-0.001265372304123402,-0.00188768992523759,-0.002510007546351778,0.002494131188392812,0.0009724590965967117,-0.0012092707013279247,4.1,0.4,0.0,target_15bp:40.0%;resignal_time:20.0%;sma9_close:20.0%;eod:10.0%;time:10.0%
L3h,fixed_5,full,10,0.7,0.0009358699798836967,0.0005345228586165485,-0.001573824265632706,-0.0025096880163833603,-0.003445551767134014,0.009358699798836967,0.0012467761554048051,-0.0010165752542376505,4.2,0.3,0.2,time:80.0%;eod:20.0%
L3h,fixed_5,H1,7,0.8571428571428571,0.0014885813061314343,0.0007040942550307072,1.9073123962121206e-05,-0.00019303355209309144,-0.0004051402281483041,0.010420069142920041,0.0013955691325810982,-0.0006131017821826568,3.857142857142857,0.2857142857142857,0.14285714285714285,time:71.4%;eod:28.6%
L3h,fixed_5,H2,3,0.3333333333333333,-0.0003537897813610247,-0.001365854543243672,-0.003029612322355946,-0.00323758204474498,-0.003445551767134014,-0.001061369344083074,0.0006317820720325162,-0.0037177369950002204,5.0,0.3333333333333333,0.3333333333333333,time:100.0%
L3h,fixed_8,full,10,0.6,0.0010876807800145661,0.0007144946951156417,-0.002375641067972556,-0.002442824307162167,-0.002510007546351778,0.01087680780014566,0.001697496912006824,-0.0011179112513850509,6.6,0.5,0.2,time:80.0%;eod:20.0%
L3h,fixed_8,H1,7,0.7142857142857143,0.0015596440656353888,0.001127107364862212,-0.00016222980850764122,-0.0002310924076283527,-0.00029995500674906417,0.010917508459447722,0.0019179423661481732,-0.0006210031281228545,6.0,0.5714285714285714,0.14285714285714285,time:71.4%;eod:28.6%
L3h,fixed_8,H2,3,0.3333333333333333,-1.3566886434020672e-05,-0.0023607114592637535,-0.002480148328934173,-0.0024950779376429755,-0.002510007546351778,-4.0700659302062014e-05,0.0006317820720325162,-0.0037177369950002204,8.0,0.3333333333333333,0.3333333333333333,time:100.0%
L3h,fixed_12,full,10,0.9,0.001881943106211126,0.0013409940482862481,-3.126165286733148e-05,-0.0005011794766698663,-0.0009710973004724011,0.018819431062111258,0.0021896183564110716,-0.0011179112513850509,9.8,0.6,0.4,time:70.0%;eod:30.0%
L3h,fixed_12,H1,7,1.0,0.001973992344585903,0.001127107364862212,0.00021039502730140215,0.0001417797787506503,7.316453019989844e-05,0.013817946412101323,0.002157166646627795,-0.0006210031281228545,8.857142857142858,0.5714285714285714,0.2857142857142857,time:57.1%;eod:42.9%
